Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder
1989,17,12/31/1989 12:00:00 AM,PIT,HOU,,-7.0,42.5
1989,18,1/6/1990 12:00:00 AM,BUF,CLE,,-4.0,36.5
1989,18,1/6/1990 12:00:00 AM,MIN,SF,,-7.5,43.5
1989,18,1/7/1990 12:00:00 AM,LARAMS,NYG,,-3.0,40.0
1989,18,1/7/1990 12:00:00 AM,PIT,DEN,,-10.5,39.5
1989,19,1/13/1990 12:00:00 AM,CLE,DEN,,-3.0,41.5
1989,19,1/14/1990 12:00:00 AM,LARAMS,SF,,-7.0,45.0
1989,20,1/28/1990 12:00:00 AM,SF,DEN,,11.5,47.0
1990,1,9/9/1990 12:00:00 AM,TB,DET,,-6.0,43.5
1990,1,9/9/1990 12:00:00 AM,SEA,CHI,,-6.0,36.0
1990,1,9/9/1990 12:00:00 AM,LARAMS,GB,,3.5,44.0
1990,1,9/9/1990 12:00:00 AM,PHO,WAS,,-12.0,43.5
1990,1,9/9/1990 12:00:00 AM,MIN,KC,,1.5,36.5
1990,1,9/9/1990 12:00:00 AM,IND,BUF,,-9.5,37.0
1990,1,9/9/1990 12:00:00 AM,SD,DAL,,3.0,37.0
1990,1,9/9/1990 12:00:00 AM,DEN,LARAID,,1.5,39.5
1990,1,9/9/1990 12:00:00 AM,HOU,ATL,,-1.5,46.0
1990,1,9/9/1990 12:00:00 AM,NYJ,CIN,,-9.5,42.0
1990,1,9/9/1990 12:00:00 AM,PIT,CLE,,-3.0,37.0
1990,1,9/9/1990 12:00:00 AM,MIA,NE,,2.0,39.5
1990,1,9/9/1990 12:00:00 AM,PHI,NYG,,-4.0,37.0
1990,1,9/10/1990 12:00:00 AM,SF,NO,,4.5,44.0
1990,2,9/16/1990 12:00:00 AM,CHI,GB,,-1.5,37.5
1990,2,9/16/1990 12:00:00 AM,ATL,DET,,-3.5,51.0
1990,2,9/16/1990 12:00:00 AM,CLE,NYJ,,1.5,37.0
1990,2,9/16/1990 12:00:00 AM,PHO,PHI,,-13.0,38.0
1990,2,9/16/1990 12:00:00 AM,BUF,MIA,,1.5,43.0
1990,2,9/16/1990 12:00:00 AM,LARAMS,TB,,3.0,47.0
1990,2,9/16/1990 12:00:00 AM,NYG,DAL,,8.0,36.5
1990,2,9/16/1990 12:00:00 AM,LARAID,SEA,,1.0,35.5
1990,2,9/16/1990 12:00:00 AM,WAS,SF,,-4.5,45.5
1990,2,9/16/1990 12:00:00 AM,NO,MIN,,-6.5,39.5
1990,2,9/16/1990 12:00:00 AM,HOU,PIT,,-1.0,41.5
1990,2,9/16/1990 12:00:00 AM,CIN,SD,,2.5,38.5
1990,2,9/16/1990 12:00:00 AM,NE,IND,,-3.0,37.0
1990,2,9/17/1990 12:00:00 AM,KC,DEN,,-6.0,38.5
1990,3,9/23/1990 12:00:00 AM,MIA,NYG,,-6.5,40.0
1990,3,9/23/1990 12:00:00 AM,KC,GB,,-2.5,41.0
1990,3,9/23/1990 12:00:00 AM,IND,HOU,,-9.5,42.0
1990,3,9/23/1990 12:00:00 AM,MIN,CHI,,-2.5,35.0
1990,3,9/23/1990 12:00:00 AM,SD,CLE,,-4.0,35.0
1990,3,9/23/1990 12:00:00 AM,PHO,NO,,-9.5,37.0
1990,3,9/23/1990 12:00:00 AM,DAL,WAS,,-13.5,42.0
1990,3,9/23/1990 12:00:00 AM,NE,CIN,,-9.5,41.5
1990,3,9/23/1990 12:00:00 AM,PHI,LARAMS,,-5.0,45.0
1990,3,9/23/1990 12:00:00 AM,SEA,DEN,,-9.0,38.0
1990,3,9/23/1990 12:00:00 AM,ATL,SF,,-11.0,46.5
1990,3,9/23/1990 12:00:00 AM,PIT,LARAID,,-5.5,34.5
1990,3,9/23/1990 12:00:00 AM,DET,TB,,-3.0,46.0
1990,3,9/24/1990 12:00:00 AM,BUF,NYJ,,0.0,42.5
1990,4,9/30/1990 12:00:00 AM,GB,DET,,-1.5,46.5
1990,4,9/30/1990 12:00:00 AM,IND,PHI,,-13.5,37.0
1990,4,9/30/1990 12:00:00 AM,DEN,BUF,,-4.0,41.0
1990,4,9/30/1990 12:00:00 AM,MIA,PIT,,2.5,36.0
1990,4,9/30/1990 12:00:00 AM,DAL,NYG,,-13.5,35.5
1990,4,9/30/1990 12:00:00 AM,TB,MIN,,-7.5,39.5
1990,4,9/30/1990 12:00:00 AM,NYJ,NE,,0.0,39.5
1990,4,9/30/1990 12:00:00 AM,CHI,LARAID,,-2.0,33.5
1990,4,9/30/1990 12:00:00 AM,CLE,KC,,-6.5,35.5
1990,4,9/30/1990 12:00:00 AM,HOU,SD,,-2.5,40.5
1990,4,9/30/1990 12:00:00 AM,WAS,PHO,,6.0,36.5
1990,4,10/1/1990 12:00:00 AM,CIN,SEA,,1.5,43.5
1990,5,10/7/1990 12:00:00 AM,TB,DAL,,2.5,39.5
1990,5,10/7/1990 12:00:00 AM,KC,IND,,6.5,36.0
1990,5,10/7/1990 12:00:00 AM,NYJ,MIA,,-6.0,45.0
1990,5,10/7/1990 12:00:00 AM,NO,ATL,,-2.5,39.5
1990,5,10/7/1990 12:00:00 AM,SD,PIT,,0.0,33.5
1990,5,10/7/1990 12:00:00 AM,SF,HOU,,5.5,46.0
1990,5,10/7/1990 12:00:00 AM,DET,MIN,,-7.0,42.0
1990,5,10/7/1990 12:00:00 AM,SEA,NE,,3.0,39.0
1990,5,10/7/1990 12:00:00 AM,CIN,LARAMS,,-6.5,47.5
1990,5,10/7/1990 12:00:00 AM,GB,CHI,,-3.5,37.0
1990,5,10/7/1990 12:00:00 AM,LARAID,BUF,,-3.0,37.0
1990,5,10/8/1990 12:00:00 AM,CLE,DEN,,-9.0,38.5
1990,6,10/14/1990 12:00:00 AM,CLE,NO,,-4.0,38.0
1990,6,10/14/1990 12:00:00 AM,SF,ATL,,5.5,46.0
1990,6,10/14/1990 12:00:00 AM,CIN,HOU,,-4.0,47.5
1990,6,10/14/1990 12:00:00 AM,DET,KC,,-6.5,42.0
1990,6,10/14/1990 12:00:00 AM,GB,TB,,-2.5,42.5
1990,6,10/14/1990 12:00:00 AM,SD,NYJ,,-4.0,38.0
1990,6,10/14/1990 12:00:00 AM,DAL,PHO,,-1.0,36.5
1990,6,10/14/1990 12:00:00 AM,SEA,LARAID,,-5.0,38.5
1990,6,10/14/1990 12:00:00 AM,NYG,WAS,,2.0,38.0
1990,6,10/14/1990 12:00:00 AM,PIT,DEN,,-7.5,39.0
1990,6,10/14/1990 12:00:00 AM,LARAMS,CHI,,-1.5,42.0
1990,6,10/15/1990 12:00:00 AM,MIN,PHI,,-5.0,42.0
1990,7,10/18/1990 12:00:00 AM,NE,MIA,,-10.0,42.0
1990,7,10/21/1990 12:00:00 AM,DAL,TB,,-8.0,37.5
1990,7,10/21/1990 12:00:00 AM,PHI,WAS,,-4.5,44.0
1990,7,10/21/1990 12:00:00 AM,NYJ,BUF,,-9.0,41.0
1990,7,10/21/1990 12:00:00 AM,DEN,IND,,0.0,44.0
1990,7,10/21/1990 12:00:00 AM,NO,HOU,,-5.0,44.0
1990,7,10/21/1990 12:00:00 AM,ATL,LARAMS,,-6.0,50.5
1990,7,10/21/1990 12:00:00 AM,PIT,SF,,-9.5,42.0
1990,7,10/21/1990 12:00:00 AM,PHO,NYG,,-13.5,38.0
1990,7,10/21/1990 12:00:00 AM,KC,SEA,,-1.0,41.0
1990,7,10/21/1990 12:00:00 AM,LARAID,SD,,2.5,36.5
1990,7,10/22/1990 12:00:00 AM,CIN,CLE,,-2.0,43.0
1990,8,10/28/1990 12:00:00 AM,DET,NO,,-5.0,43.0
1990,8,10/28/1990 12:00:00 AM,MIN,GB,,-1.0,41.0
1990,8,10/28/1990 12:00:00 AM,PHI,DAL,,4.5,36.5
1990,8,10/28/1990 12:00:00 AM,MIA,IND,,2.5,40.0
1990,8,10/28/1990 12:00:00 AM,BUF,NE,,5.5,40.5
1990,8,10/28/1990 12:00:00 AM,NYJ,HOU,,-9.5,46.0
1990,8,10/28/1990 12:00:00 AM,CLE,SF,,-12.5,41.5
1990,8,10/28/1990 12:00:00 AM,TB,SD,,-3.5,36.0
1990,8,10/28/1990 12:00:00 AM,WAS,NYG,,-3.5,37.0
1990,8,10/28/1990 12:00:00 AM,CHI,PHO,,7.0,36.0
1990,8,10/28/1990 12:00:00 AM,CIN,ATL,,-1.5,53.5
1990,8,10/29/1990 12:00:00 AM,LARAMS,PIT,,-1.5,44.0
1990,9,11/4/1990 12:00:00 AM,NE,PHI,,-9.5,37.0
1990,9,11/4/1990 12:00:00 AM,PHO,MIA,,-9.5,38.0
1990,9,11/4/1990 12:00:00 AM,LARAID,KC,,-2.5,36.0
1990,9,11/4/1990 12:00:00 AM,NO,CIN,,-6.0,44.0
1990,9,11/4/1990 12:00:00 AM,SD,SEA,,-4.0,37.5
1990,9,11/4/1990 12:00:00 AM,CHI,TB,,5.0,40.5
1990,9,11/4/1990 12:00:00 AM,HOU,LARAMS,,-2.5,51.5
1990,9,11/4/1990 12:00:00 AM,DEN,MIN,,0.0,43.0
1990,9,11/4/1990 12:00:00 AM,ATL,PIT,,-5.5,44.0
1990,9,11/4/1990 12:00:00 AM,BUF,CLE,,2.5,38.5
1990,9,11/4/1990 12:00:00 AM,WAS,DET,,3.0,44.0
1990,9,11/4/1990 12:00:00 AM,SF,GB,,6.5,42.0
1990,9,11/4/1990 12:00:00 AM,DAL,NYJ,,-4.0,38.0
1990,9,11/5/1990 12:00:00 AM,NYG,IND,,10.0,37.5
1990,10,11/11/1990 12:00:00 AM,ATL,CHI,,-8.5,41.0
1990,10,11/11/1990 12:00:00 AM,MIN,DET,,-2.0,46.0
1990,10,11/11/1990 12:00:00 AM,SEA,KC,,-6.5,37.5
1990,10,11/11/1990 12:00:00 AM,MIA,NYJ,,3.5,37.5
1990,10,11/11/1990 12:00:00 AM,PHO,BUF,,-12.0,36.0
1990,10,11/11/1990 12:00:00 AM,IND,NE,,-1.5,36.0
1990,10,11/11/1990 12:00:00 AM,TB,NO,,-7.0,37.0
1990,10,11/11/1990 12:00:00 AM,GB,LARAID,,-6.5,37.0
1990,10,11/11/1990 12:00:00 AM,DEN,SD,,-2.5,39.5
1990,10,11/11/1990 12:00:00 AM,NYG,LARAMS,,4.0,43.0
1990,10,11/11/1990 12:00:00 AM,SF,DAL,,10.0,39.5
1990,10,11/12/1990 12:00:00 AM,WAS,PHI,,-3.0,42.0
1990,11,11/18/1990 12:00:00 AM,NO,WAS,,-3.5,38.0
1990,11,11/18/1990 12:00:00 AM,NE,BUF,,-15.5,41.0
1990,11,11/18/1990 12:00:00 AM,DET,NYG,,-12.5,39.0
1990,11,11/18/1990 12:00:00 AM,PHI,ATL,,-1.0,47.0
1990,11,11/18/1990 12:00:00 AM,SD,KC,,-3.5,34.5
1990,11,11/18/1990 12:00:00 AM,HOU,CLE,,3.0,40.0
1990,11,11/18/1990 12:00:00 AM,MIN,SEA,,-3.5,38.0
1990,11,11/18/1990 12:00:00 AM,CHI,DEN,,3.0,41.0
1990,11,11/18/1990 12:00:00 AM,GB,PHO,,5.0,42.0
1990,11,11/18/1990 12:00:00 AM,DAL,LARAMS,,-9.0,43.0
1990,11,11/18/1990 12:00:00 AM,TB,SF,,-14.0,42.5
1990,11,11/18/1990 12:00:00 AM,NYJ,IND,,3.0,38.0
1990,11,11/18/1990 12:00:00 AM,PIT,CIN,,-2.5,41.5
1990,11,11/19/1990 12:00:00 AM,LARAID,MIA,,-3.5,37.0
1990,12,11/22/1990 12:00:00 AM,DEN,DET,,-2.0,45.5
1990,12,11/22/1990 12:00:00 AM,WAS,DAL,,6.0,39.0
1990,12,11/25/1990 12:00:00 AM,MIA,CLE,,4.5,36.5
1990,12,11/25/1990 12:00:00 AM,NYG,PHI,,3.0,36.0
1990,12,11/25/1990 12:00:00 AM,TB,GB,,-7.0,39.0
1990,12,11/25/1990 12:00:00 AM,CHI,MIN,,1.5,38.0
1990,12,11/25/1990 12:00:00 AM,ATL,NO,,-5.0,43.0
1990,12,11/25/1990 12:00:00 AM,IND,CIN,,-11.5,41.5
1990,12,11/25/1990 12:00:00 AM,NE,PHO,,-5.0,38.0
1990,12,11/25/1990 12:00:00 AM,KC,LARAID,,-4.5,35.0
1990,12,11/25/1990 12:00:00 AM,LARAMS,SF,,-11.0,46.0
1990,12,11/25/1990 12:00:00 AM,SEA,SD,,-4.0,37.0
1990,12,11/25/1990 12:00:00 AM,PIT,NYJ,,3.5,37.0
1990,12,11/26/1990 12:00:00 AM,BUF,HOU,,-3.0,46.5
1990,13,12/2/1990 12:00:00 AM,PHI,BUF,,-3.0,41.0
1990,13,12/2/1990 12:00:00 AM,ATL,TB,,2.5,42.0
1990,13,12/2/1990 12:00:00 AM,CIN,PIT,,-5.0,40.0
1990,13,12/2/1990 12:00:00 AM,KC,NE,,8.5,37.5
1990,13,12/2/1990 12:00:00 AM,DET,CHI,,-8.5,40.0
1990,13,12/2/1990 12:00:00 AM,MIA,WAS,,-3.0,39.0
1990,13,12/2/1990 12:00:00 AM,IND,PHO,,-2.5,40.0
1990,13,12/2/1990 12:00:00 AM,LARAID,DEN,,2.5,36.0
1990,13,12/2/1990 12:00:00 AM,NYJ,SD,,-7.0,36.5
1990,13,12/2/1990 12:00:00 AM,HOU,SEA,,2.0,42.0
1990,13,12/2/1990 12:00:00 AM,NO,DAL,,2.0,36.0
1990,13,12/2/1990 12:00:00 AM,GB,MIN,,-6.0,42.0
1990,13,12/2/1990 12:00:00 AM,LARAMS,CLE,,3.5,42.5
1990,13,12/3/1990 12:00:00 AM,NYG,SF,,-3.5,41.5
1990,14,12/9/1990 12:00:00 AM,NE,PIT,,-13.5,36.5
1990,14,12/9/1990 12:00:00 AM,BUF,IND,,6.0,39.5
1990,14,12/9/1990 12:00:00 AM,SEA,GB,,-3.0,37.0
1990,14,12/9/1990 12:00:00 AM,CLE,HOU,,-13.5,45.5
1990,14,12/9/1990 12:00:00 AM,MIN,NYG,,-7.0,36.0
1990,14,12/9/1990 12:00:00 AM,PHO,ATL,,-5.0,42.0
1990,14,12/9/1990 12:00:00 AM,SF,CIN,,3.5,45.0
1990,14,12/9/1990 12:00:00 AM,DEN,KC,,-7.0,38.5
1990,14,12/9/1990 12:00:00 AM,NO,LARAMS,,-4.5,43.0
1990,14,12/9/1990 12:00:00 AM,CHI,WAS,,-4.5,41.0
1990,14,12/9/1990 12:00:00 AM,PHI,MIA,,-1.0,42.5
1990,14,12/10/1990 12:00:00 AM,LARAID,DET,,3.0,43.5
1990,15,12/15/1990 12:00:00 AM,BUF,NYG,,-3.5,36.0
1990,15,12/15/1990 12:00:00 AM,WAS,NE,,14.0,37.5
1990,15,12/16/1990 12:00:00 AM,IND,NYJ,,-3.5,37.0
1990,15,12/16/1990 12:00:00 AM,SEA,MIA,,-4.5,36.5
1990,15,12/16/1990 12:00:00 AM,PIT,NO,,-3.0,35.5
1990,15,12/16/1990 12:00:00 AM,ATL,CLE,,-1.0,40.5
1990,15,12/16/1990 12:00:00 AM,MIN,TB,,7.0,38.5
1990,15,12/16/1990 12:00:00 AM,HOU,KC,,-3.5,41.5
1990,15,12/16/1990 12:00:00 AM,PHO,DAL,,-4.5,36.5
1990,15,12/16/1990 12:00:00 AM,CIN,LARAID,,-7.0,38.0
1990,15,12/16/1990 12:00:00 AM,SD,DEN,,-2.5,37.5
1990,15,12/16/1990 12:00:00 AM,GB,PHI,,-10.5,40.0
1990,15,12/16/1990 12:00:00 AM,CHI,DET,,3.5,44.5
1990,15,12/17/1990 12:00:00 AM,SF,LARAMS,,6.5,46.0
1990,16,12/22/1990 12:00:00 AM,DET,GB,,3.5,35.0
1990,16,12/22/1990 12:00:00 AM,LARAID,MIN,,0.0,40.0
1990,16,12/23/1990 12:00:00 AM,WAS,IND,,7.0,41.5
1990,16,12/23/1990 12:00:00 AM,CLE,PIT,,-11.0,33.5
1990,16,12/23/1990 12:00:00 AM,TB,CHI,,-6.5,34.5
1990,16,12/23/1990 12:00:00 AM,NE,NYJ,,-7.0,37.0
1990,16,12/23/1990 12:00:00 AM,DAL,PHI,,-7.0,38.0
1990,16,12/23/1990 12:00:00 AM,LARAMS,ATL,,3.5,42.0
1990,16,12/23/1990 12:00:00 AM,MIA,BUF,,-4.0,34.5
1990,16,12/23/1990 12:00:00 AM,HOU,CIN,,2.5,43.0
1990,16,12/23/1990 12:00:00 AM,NYG,PHO,,7.0,35.0
1990,16,12/23/1990 12:00:00 AM,NO,SF,,-8.0,37.5
1990,16,12/23/1990 12:00:00 AM,KC,SD,,3.0,37.0
1990,16,12/23/1990 12:00:00 AM,DEN,SEA,,-6.0,43.0
1990,17,12/29/1990 12:00:00 AM,KC,CHI,,1.5,33.0
1990,17,12/29/1990 12:00:00 AM,PHI,PHO,,8.5,42.5
1990,17,12/30/1990 12:00:00 AM,IND,MIA,,-8.0,41.0
1990,17,12/30/1990 12:00:00 AM,DAL,ATL,,-1.5,34.0
1990,17,12/30/1990 12:00:00 AM,BUF,WAS,,-3.5,40.0
1990,17,12/30/1990 12:00:00 AM,CLE,CIN,,-16.5,38.0
1990,17,12/30/1990 12:00:00 AM,SF,MIN,,4.5,41.0
1990,17,12/30/1990 12:00:00 AM,GB,DEN,,-7.0,36.5
1990,17,12/30/1990 12:00:00 AM,SD,LARAID,,-11.0,37.5
1990,17,12/30/1990 12:00:00 AM,DET,SEA,,-3.0,45.5
1990,17,12/30/1990 12:00:00 AM,NYJ,TB,,-3.5,42.5
1990,17,12/30/1990 12:00:00 AM,PIT,HOU,,2.0,37.5
1990,17,12/30/1990 12:00:00 AM,NYG,NE,,14.0,34.5
1990,17,12/31/1990 12:00:00 AM,LARAMS,NO,,-6.5,39.5
1990,18,1/5/1991 12:00:00 AM,WAS,PHI,,-4.0,39.5
1990,18,1/5/1991 12:00:00 AM,KC,MIA,,-2.0,40.0
1990,18,1/6/1991 12:00:00 AM,HOU,CIN,,-3.5,43.5
1990,18,1/6/1991 12:00:00 AM,NO,CHI,,-6.5,32.5
1990,19,1/12/1991 12:00:00 AM,MIA,BUF,,-7.0,34.0
1990,19,1/12/1991 12:00:00 AM,WAS,SF,,-8.0,40.5
1990,19,1/13/1991 12:00:00 AM,CHI,NYG,,-7.0,32.0
1990,19,1/13/1991 12:00:00 AM,CIN,LARAID,,-7.5,42.0
1990,20,1/20/1991 12:00:00 AM,LARAID,BUF,,-7.0,38.0
1990,20,1/20/1991 12:00:00 AM,NYG,SF,,-8.0,37.0
1990,21,1/27/1991 12:00:00 AM,BUF,NYG,,6.5,39.0
1991,1,9/1/1991 12:00:00 AM,TB,NYJ,,-2.5,40.0
1991,1,9/1/1991 12:00:00 AM,DAL,CLE,,2.5,37.0
1991,1,9/1/1991 12:00:00 AM,SEA,NO,,-3.5,36.0
1991,1,9/1/1991 12:00:00 AM,ATL,KC,,-7.0,42.0
1991,1,9/1/1991 12:00:00 AM,PHI,GB,,1.5,44.5
1991,1,9/1/1991 12:00:00 AM,MIN,CHI,,-2.5,36.5
1991,1,9/1/1991 12:00:00 AM,SD,PIT,,-6.5,35.0
1991,1,9/1/1991 12:00:00 AM,CIN,DEN,,-2.0,45.0
1991,1,9/1/1991 12:00:00 AM,PHO,LARAMS,,-7.0,41.5
1991,1,9/1/1991 12:00:00 AM,LARAID,HOU,,-2.5,45.0
1991,1,9/1/1991 12:00:00 AM,MIA,BUF,,-7.0,43.0
1991,1,9/1/1991 12:00:00 AM,NE,IND,,-9.0,37.0
1991,1,9/1/1991 12:00:00 AM,DET,WAS,,-8.0,43.5
1991,1,9/2/1991 12:00:00 AM,SF,NYG,,-1.0,36.0
1991,2,9/8/1991 12:00:00 AM,NO,KC,,-6.5,37.0
1991,2,9/8/1991 12:00:00 AM,CLE,NE,,0.0,36.0
1991,2,9/8/1991 12:00:00 AM,PHO,PHI,,-6.5,35.5
1991,2,9/8/1991 12:00:00 AM,MIN,ATL,,-1.0,41.5
1991,2,9/8/1991 12:00:00 AM,IND,MIA,,-8.0,42.0
1991,2,9/8/1991 12:00:00 AM,PIT,BUF,,-7.0,42.0
1991,2,9/8/1991 12:00:00 AM,GB,DET,,-2.5,44.0
1991,2,9/8/1991 12:00:00 AM,LARAMS,NYG,,-7.0,39.0
1991,2,9/8/1991 12:00:00 AM,CHI,TB,,3.5,36.0
1991,2,9/8/1991 12:00:00 AM,DEN,LARAID,,-4.0,40.5
1991,2,9/8/1991 12:00:00 AM,SD,SF,,-12.0,37.5
1991,2,9/8/1991 12:00:00 AM,NYJ,SEA,,-5.0,36.0
1991,2,9/8/1991 12:00:00 AM,HOU,CIN,,-2.0,51.0
1991,2,9/9/1991 12:00:00 AM,WAS,DAL,,2.5,40.5
1991,3,9/15/1991 12:00:00 AM,CIN,CLE,,3.5,40.0
1991,3,9/15/1991 12:00:00 AM,PHO,WAS,,-9.0,40.5
1991,3,9/15/1991 12:00:00 AM,MIA,DET,,3.0,44.0
1991,3,9/15/1991 12:00:00 AM,SF,MIN,,3.0,42.0
1991,3,9/15/1991 12:00:00 AM,PHI,DAL,,-3.5,37.0
1991,3,9/15/1991 12:00:00 AM,NYG,CHI,,1.5,33.5
1991,3,9/15/1991 12:00:00 AM,NE,PIT,,-13.5,35.0
1991,3,9/15/1991 12:00:00 AM,TB,GB,,-3.5,37.5
1991,3,9/15/1991 12:00:00 AM,ATL,SD,,-2.0,39.0
1991,3,9/15/1991 12:00:00 AM,IND,LARAID,,-8.0,37.0
1991,3,9/15/1991 12:00:00 AM,SEA,DEN,,-6.5,39.0
1991,3,9/15/1991 12:00:00 AM,BUF,NYJ,,10.0,45.5
1991,3,9/15/1991 12:00:00 AM,LARAMS,NO,,-3.0,37.5
1991,3,9/16/1991 12:00:00 AM,KC,HOU,,-5.5,43.0
1991,4,9/22/1991 12:00:00 AM,LARAID,ATL,,2.5,36.5
1991,4,9/22/1991 12:00:00 AM,WAS,CIN,,4.0,43.0
1991,4,9/22/1991 12:00:00 AM,PIT,PHI,,-3.0,36.0
1991,4,9/22/1991 12:00:00 AM,GB,MIA,,-7.0,38.0
1991,4,9/22/1991 12:00:00 AM,HOU,NE,,12.5,38.0
1991,4,9/22/1991 12:00:00 AM,MIN,NO,,-3.0,36.0
1991,4,9/22/1991 12:00:00 AM,DET,IND,,1.0,36.5
1991,4,9/22/1991 12:00:00 AM,CLE,NYG,,-12.0,35.5
1991,4,9/22/1991 12:00:00 AM,BUF,TB,,7.0,44.5
1991,4,9/22/1991 12:00:00 AM,LARAMS,SF,,-7.5,38.5
1991,4,9/22/1991 12:00:00 AM,SEA,KC,,-7.5,35.0
1991,4,9/22/1991 12:00:00 AM,SD,DEN,,-7.5,37.5
1991,4,9/22/1991 12:00:00 AM,DAL,PHO,,1.0,37.0
1991,4,9/23/1991 12:00:00 AM,NYJ,CHI,,-7.5,35.5
1991,5,9/29/1991 12:00:00 AM,CHI,BUF,,-9.0,43.5
1991,5,9/29/1991 12:00:00 AM,NYG,DAL,,3.0,35.0
1991,5,9/29/1991 12:00:00 AM,TB,DET,,-5.5,39.5
1991,5,9/29/1991 12:00:00 AM,NO,ATL,,2.0,35.0
1991,5,9/29/1991 12:00:00 AM,SF,LARAID,,3.0,36.5
1991,5,9/29/1991 12:00:00 AM,IND,SEA,,-8.0,36.5
1991,5,9/29/1991 12:00:00 AM,GB,LARAMS,,-5.0,38.0
1991,5,9/29/1991 12:00:00 AM,MIA,NYJ,,1.5,37.5
1991,5,9/29/1991 12:00:00 AM,NE,PHO,,-6.5,35.5
1991,5,9/29/1991 12:00:00 AM,DEN,MIN,,-5.0,40.5
1991,5,9/29/1991 12:00:00 AM,KC,SD,,3.5,36.0
1991,5,9/30/1991 12:00:00 AM,PHI,WAS,,-6.5,39.0
1991,6,10/6/1991 12:00:00 AM,SEA,CIN,,-4.0,39.0
1991,6,10/6/1991 12:00:00 AM,DAL,GB,,2.0,35.5
1991,6,10/6/1991 12:00:00 AM,DEN,HOU,,-7.5,43.0
1991,6,10/6/1991 12:00:00 AM,NYJ,CLE,,1.5,34.5
1991,6,10/6/1991 12:00:00 AM,MIN,DET,,-3.5,39.5
1991,6,10/6/1991 12:00:00 AM,MIA,NE,,6.5,35.0
1991,6,10/6/1991 12:00:00 AM,WAS,CHI,,3.0,37.5
1991,6,10/6/1991 12:00:00 AM,PHI,TB,,3.0,33.0
1991,6,10/6/1991 12:00:00 AM,SD,LARAID,,-7.0,34.0
1991,6,10/6/1991 12:00:00 AM,PHO,NYG,,-10.0,35.0
1991,6,10/6/1991 12:00:00 AM,PIT,IND,,7.0,34.5
1991,6,10/7/1991 12:00:00 AM,BUF,KC,,3.0,40.0
1991,7,10/13/1991 12:00:00 AM,ATL,SF,,-10.0,37.0
1991,7,10/13/1991 12:00:00 AM,IND,BUF,,-20.5,41.0
1991,7,10/13/1991 12:00:00 AM,NO,PHI,,6.0,30.0
1991,7,10/13/1991 12:00:00 AM,CIN,DAL,,-6.0,39.5
1991,7,10/13/1991 12:00:00 AM,PHO,MIN,,-6.5,35.0
1991,7,10/13/1991 12:00:00 AM,CLE,WAS,,-13.5,36.5
1991,7,10/13/1991 12:00:00 AM,MIA,KC,,-7.0,35.0
1991,7,10/13/1991 12:00:00 AM,SD,LARAMS,,-3.5,37.5
1991,7,10/13/1991 12:00:00 AM,HOU,NYJ,,3.0,40.5
1991,7,10/13/1991 12:00:00 AM,LARAID,SEA,,-2.5,34.5
1991,7,10/14/1991 12:00:00 AM,NYG,PIT,,3.5,35.0
1991,8,10/17/1991 12:00:00 AM,CHI,GB,,3.0,35.5
1991,8,10/20/1991 12:00:00 AM,HOU,MIA,,5.5,43.5
1991,8,10/20/1991 12:00:00 AM,SEA,PIT,,-3.5,35.0
1991,8,10/20/1991 12:00:00 AM,TB,NO,,-12.0,31.5
1991,8,10/20/1991 12:00:00 AM,MIN,NE,,7.0,34.0
1991,8,10/20/1991 12:00:00 AM,NYJ,IND,,11.0,35.0
1991,8,10/20/1991 12:00:00 AM,KC,DEN,,1.5,36.5
1991,8,10/20/1991 12:00:00 AM,LARAMS,LARAID,,-4.0,38.0
1991,8,10/20/1991 12:00:00 AM,DET,SF,,-7.0,42.0
1991,8,10/20/1991 12:00:00 AM,CLE,SD,,-4.0,36.0
1991,8,10/20/1991 12:00:00 AM,ATL,PHO,,2.5,38.0
1991,8,10/21/1991 12:00:00 AM,CIN,BUF,,-13.5,50.0
1991,9,10/27/1991 12:00:00 AM,SF,PHI,,3.5,35.0
1991,9,10/27/1991 12:00:00 AM,CIN,HOU,,-15.5,45.0
1991,9,10/27/1991 12:00:00 AM,CHI,NO,,-6.5,31.5
1991,9,10/27/1991 12:00:00 AM,LARAMS,ATL,,-3.0,40.0
1991,9,10/27/1991 12:00:00 AM,GB,TB,,-2.5,34.0
1991,9,10/27/1991 12:00:00 AM,PIT,CLE,,-2.5,35.5
1991,9,10/27/1991 12:00:00 AM,DEN,NE,,6.5,36.0
1991,9,10/27/1991 12:00:00 AM,DAL,DET,,-3.0,44.0
1991,9,10/27/1991 12:00:00 AM,SD,SEA,,-6.5,37.5
1991,9,10/27/1991 12:00:00 AM,MIN,PHO,,1.5,34.0
1991,9,10/27/1991 12:00:00 AM,WAS,NYG,,3.0,39.5
1991,9,10/28/1991 12:00:00 AM,LARAID,KC,,-6.5,34.0
1991,10,11/3/1991 12:00:00 AM,HOU,WAS,,-6.0,43.0
1991,10,11/3/1991 12:00:00 AM,DET,CHI,,-7.5,32.0
1991,10,11/3/1991 12:00:00 AM,CLE,CIN,,1.0,36.5
1991,10,11/3/1991 12:00:00 AM,TB,MIN,,-10.5,35.5
1991,10,11/3/1991 12:00:00 AM,NE,BUF,,-16.0,41.0
1991,10,11/3/1991 12:00:00 AM,PHO,DAL,,-9.5,37.0
